id,name,sku,description,price,special_price,erpstock_label,manufacturer_label,Processeur,Système d'exploitation,Mémoire RAM,Disque Dur,Carte mère,Carte Graphique,Dimensions,Garantie,Couleur
57886,Pc de Bureau Gamer MYTEK i5 14è Gén 16Go RTX 5070 12G ,NITRO-14400-5070,"Processeur: Intel Core i5-14400F (Up to 4,7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 - Carte Graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4259,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i5,FreeDos,XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO H610M,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61653,Pc de Bureau Gamer MYTEK i7 12è Gén 32Go RTX5060 Ti 16G ,ALIEN-12700-16G5060Ti,"Processeur: Intel Core i7-12700F (Up to 4.90 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A650BNL 650W BRONZE WHITE - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4499,,Sur commande 48h,MYTEK,Intel Core i7,FreeDos,XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760M,MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
57895,Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G RTX 5070 12G,NITRO-7600-5070-32G,"Processeur: AMD Ryzen™ 5 7600 ( 3,8 GHz up to 5,1 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT LANCER BLADE 32 Go ( 2 X 16 Go ) 5600Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO A620ME mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW - Noir - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4519,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"AMD Ryzen™ 5 7600 ( 3,8 GHz up to 5,1 GHz Turbo max , 32Mo Mémoire cache, Hexa",FreeDos,XPG KIT LANCER BLADE 32 Go ( 2 X 16 Go ) 5600Mhz DDR5,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO A620ME mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
59198,Pc de Bureau Gamer MYTEK i7 14è Gén 32Go RTX 5060 Ti 16G,NITRO-14700-16G5060Ti-32G,"Processeur: Intel Core i7-14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G VENTUS 2X OC PLUS - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A650BN 650W BRONZE - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4529,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i7,FreeDos,XPG KIT SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO B760MP DDR4 mATX,MSI GeForce RTX 5060 Ti 16G VENTUS 2X OC PLUS,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61657,Pc de Bureau Gamer MYTEK i7 13è Gén 32Go RTX5060 Ti 16G ,ALIEN-13700-16G5060Ti,"Processeur: Intel Core i7-13700F (Up to 5.20 GHz Turbo max , 30Mo Mémoire cache, 16-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A650BNL 650W BRONZE WHITE - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4529,,Sur commande 48h,POWERED-BY-MSI-ADVANCED,Intel Core i7,FreeDos,XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760M,MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
57889,Pc de Bureau Gamer MYTEK i5 14è Gén 32Go RTX 5070 12G,NITRO-14400-5070-32G,"Processeur: Intel Core i5-14400F (Up to 4,7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT  SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO H610M-E DDR4 - Carte Graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4539,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i5,FreeDos,XPG KIT  SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO H610M,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
64622,Pc de Bureau Gamer MYTEK Ultra 5 245KF 32Go RTX 5060 Ti 16G ,SPY-B46-245-16G5060Ti,"Processeur: Intel Core Ultra 5 245KF (Up to 5.2 GHz Turbo max , 24Mo Mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI B860M GAMING PLUS WIFI - Carte Graphique: MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E240 ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW  / ATX / 4 ventilo RGB - BLOC D'ALIMENTATION MSI MAG A650BNL 650W BRONZE - Dimensions: 472,5 x 210 x 498 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4999,4619.0,En stock,POWERED-BY-MSI-ULTIMATE,"Intel Core Ultra 5 245KF (Up to 5.2 GHz Turbo max , 24Mo Mémoire cache, 14",FreeDos,XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5,MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000,MSI B860M GAMING PLUS WIFI,MSI GeForce RTX 5060 Ti 16G SHADOW 2X OC PLUS,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61452,Pc de Bureau Gamer MYTEK i5 14è Gén 32Go RTX5070 12G ,ALIEN-14400-5070,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4639,,Sur commande 48h,POWERED-BY-MSI-ADVANCED,"Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10",FreeDos,XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760M,MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
59084,Pc de Bureau Gamer MYTEK AMD Ryzen 7 16Go RTX 5070 12Go ,NITRO-7700-5070,"Processeur: AMD Ryzen 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT LANCER BLADE 16Go ( 2 X 8Go ) 5600Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO A620ME mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4659,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"AMD Ryzen 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa",FreeDos,XPG KIT LANCER BLADE 16Go ( 2 X 8Go ) 5600Mhz DDR5,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO A620ME mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61458,Pc de Bureau Gamer MYTEK i7 12è Gén 32Go RTX5070 12G ,ALIEN-12700-5070,"Processeur: Intel Core i7-12700F (Up to 4.90 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5049,4699.0,En stock,POWERED-BY-MSI-ADVANCED,Intel Core i7,FreeDos,XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760M,MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
57884,Pc de Bureau Gamer MYTEK i7 12è Gén 16G RTX 5070 12G ,NITRO-12700-5070,"Processeur: Intel Core i7-12700F (Up to 4.90 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4719,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i7,FreeDos,XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO B760MP DDR4 mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
65806,Pc de Bureau Gamer MYTEK i5 14è Gén 32Go RTX 5070 12Go,SNOWOLF-14400-5070,"Processeur: Intel Core i5-14400F (Up to 4,7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: PNY KIT XLR8 GAMING DDR4 32Go ( 2x16Go ) 3200MHz WHITE RGB - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: MSI AIR-COOLER MAG COREFROZR AA13 WHITE TDP 240W - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Blanc - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",4749,,En stock,POWERED-BY-MSI-ULTIMATE,Intel Core i5,FreeDos,PNY KIT XLR8 GAMING DDR4 32Go ( 2x16Go ) 3200MHz WHITE RGB,MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000,MSI PRO B760M,MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE,388 x 200 x 423 mm,1an Retrait en Magasin ou Livraison Gratuite *,Blanc
59078,Pc de Bureau Gamer MYTEK i7 14è Gén 16Go RTX 5070 12Go ,NITRO-14700-5070,"Processeur: Intel Core i7-14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4909,4839.0,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i7,FreeDos,XPG KIT SPECTRIX D35G 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760MP DDR4 mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
58508,Pc de Bureau Gamer MYTEK i7 12è Gén 32G ZOTAC RTX 5070 12Go,CRYSTAL-12700K-5070,"Processeur: Intel Core i7-12700KF (Up to 5.00 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 32Go OCPC ( 2 x 16Go ) X3 RGB DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M371 M.2 NVME Gen3x4 1To R2350-W1700 - Carte mère: ASUS PRIME B760M-R D4 - Carte graphique: ZOTAC GAMING GeForce RTX 5070 Solid 12Go GDDR7 - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Ventilateur: COOLER MASTER MF120 Prismatic ARGB - Boîtier COOLER TD500 CRYSTAL Full Tower - Alimentation COOLER MASTER BLOC D'ALIMENTATION MWE-750W BRONZE V2 - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5089,4849.0,Sur commande 48h,MYTEK,Intel Core i7,FreeDos,32Go OCPC ( 2 x 16Go ) X3 RGB DDR4 3200Mhz,MSI SSD SPATIUM M371 M.2 NVME Gen3x4 1To R2350,ASUS PRIME B760M,ZOTAC GAMING GeForce RTX 5070 Solid 12Go GDDR7,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61661,Pc de Bureau Gamer MYTEK i7 14è Gén 32Go RTX5060 Ti 16G ,ALIEN-14700-16G5060Ti,"Processeur: Intel Core i7 14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A650BNL 650W BRONZE WHITE - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4849,,Sur commande 48h,MYTEK,"Intel Core i7 14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20",FreeDos,XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO B760M,MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
59093,Pc de Bureau Gamer MYTEK AMD Ryzen 7 32Go RTX 5070 12Go ,NITRO-7700-5070-32G,"Processeur: AMD Ryzen 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT LANCER BLADE 32Go ( 2 X 16Go ) 5600Mhz DDR5 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO A620ME mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4939,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"AMD Ryzen 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa",FreeDos,XPG KIT LANCER BLADE 32Go ( 2 X 16Go ) 5600Mhz DDR5,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO A620ME mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
66287,Pc de Bureau Gamer MYTEK i7 12è Gén 32Go ZOTAC RTX 5070 12Go,CRYSTAL-12700-5070,"Processeur: Intel Core i7-12700KF (Up to 5.00 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: ASUS PRIME B760M-A WIFI D4 - Carte graphique: ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12Go GDDR7 - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Ventilateur: COOLERMASTER MASTERFAN MF120 S3 - Boîtier Gamer COOLER MasterBox TD500 MESH V2 BLACK - Alimentation COOLER MASTER MWE- 750W GOLD V2 FULL MODULAR - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4939,,En stock,MYTEK,Intel Core i7,FreeDos,XPG SPECTRIX D35G 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000,ASUS PRIME B760M,ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12Go GDDR7,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
57888,Pc de Bureau Gamer MYTEK i7 12è Gén 32G RTX 5070 12G ,NITRO-12700-5070-32G,"Processeur: Intel Core i7-12700F (Up to 4.90 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT  SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",4999,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,Intel Core i7,FreeDos,XPG KIT  SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350,MSI PRO B760MP DDR4 mATX,MSI GeForce RTX 5070 12G SHADOW 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
65685,Pc de Bureau Gamer MYTEK i7 12è Gén 32Go RTX 5070 12G,SNOWOLF-12700-5070,"Processeur: Intel Core i7-12700KF (Up to 5.00 GHz Turbo max , 25Mo Mémoire cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D50G 32 Go ( 2x 16 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte graphique: MSI RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: MSI MAG CORELIQUID E240 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750GL 80+ Gold PCI-E5 FULL MODULAIRE - Dimensions: 388 x 200 x 423 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",5289,4999.0,En stock,POWERED-BY-MSI-ULTIMATE,Intel Core i7,FreeDos,XPG KIT SPECTRIX D50G 32 Go ( 2x 16 Go ) 3200Mhz DDR4,MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000,MSI PRO B760M,MSI RTX 5070 12G VENTUS 2X OC WHITE,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article,Blanc
